_id,bin_id,sort_order,show_when_empty,retained,is_anonymously_matched,chat_end_time,anon_has_been_reported,anon_chat_has_been_rated,anon_chat_session_uuid,anon_friending_initiated
667,rykie547_ct9@talk.kik.com,1654278205110,0,0,0,0,0,0,0,0
668,dietrich_ai_dbq@talk.kik.com,1654278205650,0,0,0,0,0,0,0,0
669,dinobc_dtf@talk.kik.com,1654278206730,0,0,0,0,0,0,0,0
670,abyssaltsukuyomi_q8c@talk.kik.com,1654278207270,0,0,0,0,0,0,0,0
671,omegaathena_rim@talk.kik.com,1654278207810,0,0,0,0,0,0,0,0
672,rebelwithme_mtm@talk.kik.com,1654278208350,0,0,0,0,0,0,0,0
673,ironman468_0mg@talk.kik.com,1654278208890,0,0,0,0,0,0,0,0
674,alice_winter45_mt3@talk.kik.com,1654278209430,0,0,0,0,0,0,0,0
675,sammi12317_sda@talk.kik.com,1654278209970,0,0,0,0,0,0,0,0
676,ryugaaburame_35o@talk.kik.com,1654278210510,0,0,0,0,0,0,0,0
677,damagingdave69_yev@talk.kik.com,1654278211590,0,0,0,0,0,0,0,0
678,godlovesyou1313_p9w@talk.kik.com,1654278212130,0,0,0,0,0,0,0,0
679,desihrnycpl_ah8@talk.kik.com,1654278212670,0,0,0,0,0,0,0,0
680,nick72289_5rh@talk.kik.com,1654278213210,0,0,0,0,0,0,0,0
681,paradox.d_s5t@talk.kik.com,1654278213750,0,0,0,0,0,0,0,0
682,righteousnoots_y59@talk.kik.com,1654278214290,0,0,0,0,0,0,0,0
683,petergriffin479_1n5@talk.kik.com,1654278214811,0,0,0,0,0,0,0,0
684,__wendywarrior___cn3@talk.kik.com,1654278215350,0,0,0,0,0,0,0,0
685,cvxpher_sml@talk.kik.com,1654278215894,0,0,0,0,0,0,0,0
686,lorrislight_3oo@talk.kik.com,1654278216434,0,0,0,0,0,0,0,0
687,demonsdrake9_xf2@talk.kik.com,1654278216974,0,0,0,0,0,0,0,0
688,shaddybuddy123_h5j@talk.kik.com,1654278217514,0,0,0,0,0,0,0,0
689,foxythepuppet_oe6@talk.kik.com,1654278218058,0,0,0,0,0,0,0,0
690,ddpool27_av8@talk.kik.com,1654278218598,0,0,0,0,0,0,0,0
691,swaggd99_sfd@talk.kik.com,1654278219686,0,0,0,0,0,0,0,0
692,bannu77_5q5@talk.kik.com,1654278220226,0,0,0,0,0,0,0,0
693,teethandnails_7on@talk.kik.com,1654278220770,0,0,0,0,0,0,0,0
694,dmen6_wa7@talk.kik.com,1654278221311,0,0,0,0,0,0,0,0
695,mfsouleater_nfn@talk.kik.com,1654278222394,0,0,0,0,0,0,0,0
696,deadpool2697_v7c@talk.kik.com,1654278222934,0,0,0,0,0,0,0,0
697,bloodydan_ej2@talk.kik.com,1654278223474,0,0,0,0,0,0,0,0
698,shigusugar_ex1@talk.kik.com,1654278224014,0,0,0,0,0,0,0,0
699,monkeybunny102_kku@talk.kik.com,1654278225102,0,0,0,0,0,0,0,0
700,soccerguy10236_0in@talk.kik.com,1654278225642,0,0,0,0,0,0,0,0
701,all2eazy_45j@talk.kik.com,1654278226182,0,0,0,0,0,0,0,0
702,sillylittlekit_2x1@talk.kik.com,1654278226722,0,0,0,0,0,0,0,0
703,il._.vewolfs_29a@talk.kik.com,1654278227263,0,0,0,0,0,0,0,0
704,kyraikosofice_cdy@talk.kik.com,1654278227802,0,0,0,0,0,0,0,0
705,salvationishere.._jdg@talk.kik.com,1654278228342,0,0,0,0,0,0,0,0
706,textiger69_byb@talk.kik.com,1654278229427,0,0,0,0,0,0,0,0
707,nomadbx_481@talk.kik.com,1654278229966,0,0,0,0,0,0,0,0
708,vampiredarkness121_j1y@talk.kik.com,1654278230511,0,0,0,0,0,0,0,0
709,elison_18_qiq@talk.kik.com,1654278231054,0,0,0,0,0,0,0,0
710,elliehampt_agu@talk.kik.com,1654278231598,0,0,0,0,0,0,0,0
711,elliemarch24_f33@talk.kik.com,1654278232138,0,0,0,0,0,0,0,0
712,glowka_fv5@talk.kik.com,1654278233222,0,0,0,0,0,0,0,0
713,emanhooly_k6y@talk.kik.com,1654278234310,0,0,0,0,0,0,0,0
714,ouran_ma_gt1@talk.kik.com,1654278234850,0,0,0,0,0,0,0,0
715,kittymew.x_qls@talk.kik.com,1654278235930,0,0,0,0,0,0,0,0
716,ldn2nyc_g2z@talk.kik.com,1654278236474,0,0,0,0,0,0,0,0
717,pr0511_rs7@talk.kik.com,1654278237014,0,0,0,0,0,0,0,0
718,eos18_e8c@talk.kik.com,1654278237554,0,0,0,0,0,0,0,0
719,ereck_dragonflame_p4b@talk.kik.com,1654278238094,0,0,0,0,0,0,0,0
720,adhdfaix_a53@talk.kik.com,1654278239174,0,0,0,0,0,0,0,0
721,ehid3rd_bna@talk.kik.com,1654278239714,0,0,0,0,0,0,0,0
722,iwillcutchu1_3fa@talk.kik.com,1654278240254,0,0,0,0,0,0,0,0
723,sacreddd.e_fuz@talk.kik.com,1654278240794,0,0,0,0,0,0,0,0
724,narutoshippudensixx_b4a@talk.kik.com,1654278241874,0,0,0,0,0,0,0,0
725,metalhead_poly_7hn@talk.kik.com,1654278242414,0,0,0,0,0,0,0,0
726,wolfobot_fbs@talk.kik.com,1654278243494,0,0,0,0,0,0,0,0
727,eve_assist_000_rl4@talk.kik.com,1654278244034,0,0,0,0,0,0,0,0
728,eve_assist_967_98i@talk.kik.com,1654278245252,0,0,0,0,0,0,0,0
729,evensanity_y1p@talk.kik.com,1654278245114,0,0,0,0,0,0,0,0
730,not_happy_with_life_r2s@talk.kik.com,1654278245654,0,0,0,0,0,0,0,0
731,everettunderway_76m@talk.kik.com,1654278246194,0,0,0,0,0,0,0,0
732,eve.lina0809_jpx@talk.kik.com,1654278246734,0,0,0,0,0,0,0,0
733,ezz_9_qe4@talk.kik.com,1654278247277,0,0,0,0,0,0,0,0
734,bianca_taylor27_c6l@talk.kik.com,1654278247816,0,0,0,0,0,0,0,0
735,dmc_danteishawesome_at4@talk.kik.com,1654278248354,0,0,0,0,0,0,0,0
736,tat2l80_gw1@talk.kik.com,1654278248894,0,0,0,0,0,0,0,0
737,blackexorcist1_gjf@talk.kik.com,1654278249434,0,0,0,0,0,0,0,0
738,1master101_j4k@talk.kik.com,1654278249974,0,0,0,0,0,0,0,0
739,.whitefang._6av@talk.kik.com,1654278250514,0,0,0,0,0,0,0,0
740,instance0_z6g@talk.kik.com,1654278251594,0,0,0,0,0,0,0,0
741,flamefalco_28h@talk.kik.com,1654278252134,0,0,0,0,0,0,0,0
742,imawayvern_xr5@talk.kik.com,1654278252674,0,0,0,0,0,0,0,0
743,lapdabber123_qt0@talk.kik.com,1654278253754,0,0,0,0,0,0,0,0
744,spacemanboydude_b7e@talk.kik.com,1654278254294,0,0,0,0,0,0,0,0
745,doctor15451_d8s@talk.kik.com,1654278255374,0,0,0,0,0,0,0,0
746,bkoodking_mxd@talk.kik.com,1654278255914,0,0,0,0,0,0,0,0
747,_godfather1.2__rib@talk.kik.com,1654278256454,0,0,0,0,0,0,0,0
748,slavefreya98_10m@talk.kik.com,1654278256996,0,0,0,0,0,0,0,0
749,frizen13_2gp@talk.kik.com,1654278257542,0,0,0,0,0,0,0,0
750,frost_maverick_5vj@talk.kik.com,1654278258082,0,0,0,0,0,0,0,0
751,_ayee_its_shaq_ui2@talk.kik.com,1654278258622,0,0,0,0,0,0,0,0
752,vespuchi.troll_0dp@talk.kik.com,1654278259162,0,0,0,0,0,0,0,0
753,xxscarletthelynxxx_qmp@talk.kik.com,1654278259702,0,0,0,0,0,0,0,0
754,sovietcossack_6m6@talk.kik.com,1654278260242,0,0,0,0,0,0,0,0
755,lilbummybadazz_cnu@talk.kik.com,1654278260782,0,0,0,0,0,0,0,0
756,g4rff_tth@talk.kik.com,1654278261322,0,0,0,0,0,0,0,0
757,sn76550_2ci@talk.kik.com,1654278262402,0,0,0,0,0,0,0,0
758,glc0392_96v@talk.kik.com,1654278262946,0,0,0,0,0,0,0,0
759,joelgdo5_qak@talk.kik.com,1654278263486,0,0,0,0,0,0,0,0
760,gailex_7hx@talk.kik.com,1654278264028,0,0,0,0,0,0,0,0
761,garsiyya_oyf@talk.kik.com,1654278265110,0,0,0,0,0,0,0,0
762,garry0138_tnq@talk.kik.com,1654278903608,0,0,0,0,0,0,0,0
763,nightowl0110_ub2@talk.kik.com,1654278410576,0,0,0,0,0,0,0,0
764,jenseliquence_kcp@talk.kik.com,1654278266730,0,0,0,0,0,0,0,0
765,sassygem89_8fn@talk.kik.com,1654278267270,0,0,0,0,0,0,0,0
766,safersephiroth_niv@talk.kik.com,1654278267810,0,0,0,0,0,0,0,0
767,dhdnxndifd_elx@talk.kik.com,1654278268350,0,0,0,0,0,0,0,0
768,hades8269_0ip@talk.kik.com,1654278268890,0,0,0,0,0,0,0,0
769,666ghostshepard666_sil@talk.kik.com,1654278269430,0,0,0,0,0,0,0,0
770,ashergodfrey_ze2@talk.kik.com,1654278269970,0,0,0,0,0,0,0,0
771,gin_kun671_48p@talk.kik.com,1654278270510,0,0,0,0,0,0,0,0
772,yetanotherredhead_82x@talk.kik.com,1654278271050,0,0,0,0,0,0,0,0
773,shadow8844_cl8@talk.kik.com,1654278271591,0,0,0,0,0,0,0,0
774,lpaba123_6qu@talk.kik.com,1654278272131,0,0,0,0,0,0,0,0
775,lefttodiealone_gxf@talk.kik.com,1654278272670,0,0,0,0,0,0,0,0
776,colormenow_m5m@talk.kik.com,1654278273211,0,0,0,0,0,0,0,0
777,scarrose7_shd@talk.kik.com,1654278273750,0,0,0,0,0,0,0,0
778,angelfeatures_694@talk.kik.com,1654278274290,0,0,0,0,0,0,0,0
779,exotie27_yae@talk.kik.com,1654278274830,0,0,0,0,0,0,0,0
780,cyborgaara_m09@talk.kik.com,1654278275370,0,0,0,0,0,0,0,0
781,zombiealpacalypse_jiz@talk.kik.com,1654278275910,0,0,0,0,0,0,0,0
782,jet_killing_it_7x8@talk.kik.com,1654278276450,0,0,0,0,0,0,0,0
783,colorush_36q@talk.kik.com,1654278276990,0,0,0,0,0,0,0,0
784,gary.the_snail_79y@talk.kik.com,1654278277530,0,0,0,0,0,0,0,0
785,onewhobestowsjustice_81z@talk.kik.com,1654278278070,0,0,0,0,0,0,0,0
786,tormented.toy_ri0@talk.kik.com,1654278278610,0,0,0,0,0,0,0,0
787,blackflamehands_clo@talk.kik.com,1654278279150,0,0,0,0,0,0,0,0
788,_thedevilschild___01y@talk.kik.com,1654278279690,0,0,0,0,0,0,0,0
789,froi200_0wt@talk.kik.com,1654278280230,0,0,0,0,0,0,0,0
790,kingultrarohan_7x7@talk.kik.com,1654278280770,0,0,0,0,0,0,0,0
791,flamegame.._tdb@talk.kik.com,1654278281310,0,0,0,0,0,0,0,0
792,kc6942a_uhe@talk.kik.com,1654278281850,0,0,0,0,0,0,0,0
793,axeum361042_v2j@talk.kik.com,1654278282390,0,0,0,0,0,0,0,0
794,hb7377_mug@talk.kik.com,1654278282930,0,0,0,0,0,0,0,0
795,dramaticalaot_butler_ef0@talk.kik.com,1654278283470,0,0,0,0,0,0,0,0
796,haru94_j3e@talk.kik.com,1654278284017,0,0,0,0,0,0,0,0
797,allmightylordthuggin_czd@talk.kik.com,1654278284562,0,0,0,0,0,0,0,0
798,lalatheadorable_ezr@talk.kik.com,1654278285102,0,0,0,0,0,0,0,0
799,nutty347_27z@talk.kik.com,1654278285642,0,0,0,0,0,0,0,0
800,_crystal_tears__tsj@talk.kik.com,1654278286182,0,0,0,0,0,0,0,0
801,quickpoison_s43@talk.kik.com,1654278286722,0,0,0,0,0,0,0,0
802,hakuna_matata.22_p30@talk.kik.com,1654278287262,0,0,0,0,0,0,0,0
803,haleykamele_nmi@talk.kik.com,1654278288342,0,0,0,0,0,0,0,0
804,just.a.girl1996_r9c@talk.kik.com,1654278288882,0,0,0,0,0,0,0,0
805,niedosyt_pnu@talk.kik.com,1654278289422,0,0,0,0,0,0,0,0
806,bamfangel90_w3t@talk.kik.com,1654278289962,0,0,0,0,0,0,0,0
807,hardcase._f8x@talk.kik.com,1654278290502,0,0,0,0,0,0,0,0
808,boom_my_username_7ok@talk.kik.com,1654278291042,0,0,0,0,0,0,0,0
809,bblife0_4sa@talk.kik.com,1654278291582,0,0,0,0,0,0,0,0
810,shadowknight427_o5e@talk.kik.com,1654278292122,0,0,0,0,0,0,0,0
811,hauntedb_stw@talk.kik.com,1654278292662,0,0,0,0,0,0,0,0
812,hauntedc_rbn@talk.kik.com,1654278293202,0,0,0,0,0,0,0,0
813,haunteda_7l4@talk.kik.com,1654278293742,0,0,0,0,0,0,0,0
814,hauntedg_k9w@talk.kik.com,1654278294282,0,0,0,0,0,0,0,0
815,hauntedh1_w1g@talk.kik.com,1654278294823,0,0,0,0,0,0,0,0
816,hauntede_blj@talk.kik.com,1654278295366,0,0,0,0,0,0,0,0
817,hauntedf_1e8@talk.kik.com,1654278295906,0,0,0,0,0,0,0,0
818,hauntedc1_qzj@talk.kik.com,1654278296450,0,0,0,0,0,0,0,0
819,hauntedi_xne@talk.kik.com,1654278296992,0,0,0,0,0,0,0,0
820,cjjenxbdj_74q@talk.kik.com,1654278297543,0,0,0,0,0,0,0,0
821,undermyskin1_2n1@talk.kik.com,1654278298623,0,0,0,0,0,0,0,0
822,hennessilovesmoneeey_mem@talk.kik.com,1654278299162,0,0,0,0,0,0,0,0
823,whytodaydoitry_at3@talk.kik.com,1654278299702,0,0,0,0,0,0,0,0
824,voidthenoid_a54@talk.kik.com,1654278300242,0,0,0,0,0,0,0,0
825,hezjo_kcl@talk.kik.com,1654278300782,0,0,0,0,0,0,0,0
826,kristinlovesdaddy_ndx@talk.kik.com,1654278301322,0,0,0,0,0,0,0,0
827,hibarik_yl1@talk.kik.com,1654278301865,0,0,0,0,0,0,0,0
828,nzpoever_jj9@talk.kik.com,1654278302402,0,0,0,0,0,0,0,0
829,thefandomcipher_xhr@talk.kik.com,1654278302942,0,0,0,0,0,0,0,0
830,himitsu_secret_3zg@talk.kik.com,1654278303482,0,0,0,0,0,0,0,0
831,shadowdevil12_w2v@talk.kik.com,1654278304022,0,0,0,0,0,0,0,0
832,the_mysteriousone12_8qx@talk.kik.com,1654278304562,0,0,0,0,0,0,0,0
833,bungeegum._mp9@talk.kik.com,1654278305102,0,0,0,0,0,0,0,0
834,toshiro16_4nh@talk.kik.com,1654278305643,0,0,0,0,0,0,0,0
835,astro_jams_4qn@talk.kik.com,1654278306182,0,0,0,0,0,0,0,0
836,rigirl30_p56@talk.kik.com,1654278306722,0,0,0,0,0,0,0,0
837,hornyandbig69_9bb@talk.kik.com,1654278307802,0,0,0,0,0,0,0,0
838,.darkskyxz._47g@talk.kik.com,1654278308342,0,0,0,0,0,0,0,0
839,kiraspare_rks@talk.kik.com,1654278308882,0,0,0,0,0,0,0,0
840,mgo108_ubv@talk.kik.com,1654278308377,0,0,0,0,0,0,0,0
841,hungmeasfuck_8ie@talk.kik.com,1654278309962,0,0,0,0,0,0,0,0
842,derpymcgee_gqj@talk.kik.com,1654278310503,0,0,0,0,0,0,0,0
843,ietallionstallion_frt@talk.kik.com,1654278311042,0,0,0,0,0,0,0,0
844,smoll_hyena_kv8@talk.kik.com,1654278311582,0,0,0,0,0,0,0,0
845,xxsoulguardianxx_s72@talk.kik.com,1654278312122,0,0,0,0,0,0,0,0
846,xxhypnosisxx_4n5@talk.kik.com,1654278312662,0,0,0,0,0,0,0,0
847,iselinlovesteemu_4lh@talk.kik.com,1654278313742,0,0,0,0,0,0,0,0
848,the_rolling_king_ucb@talk.kik.com,1654278314282,0,0,0,0,0,0,0,0
849,vampireprinsess123_0r5@talk.kik.com,1654278314822,0,0,0,0,0,0,0,0
850,boombryce2_mr2@talk.kik.com,1654278315362,0,0,0,0,0,0,0,0
851,ik.84_hez@talk.kik.com,1654278315902,0,0,0,0,0,0,0,0
852,7swords_ofdeath_0nk@talk.kik.com,1654278316442,0,0,0,0,0,0,0,0
853,anrodrigues_1zr@talk.kik.com,1654278316982,0,0,0,0,0,0,0,0
854,gdragon2015_p7d@talk.kik.com,1654278317522,0,0,0,0,0,0,0,0
855,secretfun1331_y19@talk.kik.com,1654278318062,0,0,0,0,0,0,0,0
856,parthurnax_5eb@talk.kik.com,1654278318602,0,0,0,0,0,0,0,0
857,.illumi_s29@talk.kik.com,1654278319142,0,0,0,0,0,0,0,0
858,awright1337_6cf@talk.kik.com,1654278319682,0,0,0,0,0,0,0,0
859,mamigotshoegame_ulp@talk.kik.com,1654278320222,0,0,0,0,0,0,0,0
860,cookies0318_ykn@talk.kik.com,1654278321303,0,0,0,0,0,0,0,0
861,jaybird373_7d5@talk.kik.com,1654278321846,0,0,0,0,0,0,0,0
862,patricia650_prv@talk.kik.com,1654278322387,0,0,0,0,0,0,0,0
863,animaventuren_ncq@talk.kik.com,1654278322926,0,0,0,0,0,0,0,0
864,ricencabbage1_w3z@talk.kik.com,1654278323467,0,0,0,0,0,0,0,0
865,nathanyoung1993_dfd@talk.kik.com,1654278324006,0,0,0,0,0,0,0,0
866,ironsight8405_8uk@talk.kik.com,1654278324546,0,0,0,0,0,0,0,0
867,shaundrel_34b@talk.kik.com,1654278325093,0,0,0,0,0,0,0,0
868,xxkaix18_s82@talk.kik.com,1654278325630,0,0,0,0,0,0,0,0
869,ivandelaes_jq0@talk.kik.com,1654278326170,0,0,0,0,0,0,0,0
870,ivana041802_fkk@talk.kik.com,1654278326711,0,0,0,0,0,0,0,0
871,jb_nignog_s2l@talk.kik.com,1654278328330,0,0,0,0,0,0,0,0
872,gnxjcbdbdj_uba@talk.kik.com,1654278327825,0,0,0,0,0,0,0,0
873,primaluser_6r8@talk.kik.com,1654278329410,0,0,0,0,0,0,0,0
874,jessk317_93s@talk.kik.com,1654278329950,0,0,0,0,0,0,0,0
875,soundsgood......._hkr@talk.kik.com,1654278330492,0,0,0,0,0,0,0,0
876,xatos30_886@talk.kik.com,1654278331031,0,0,0,0,0,0,0,0
877,needsex1982_19e@talk.kik.com,1654278331570,0,0,0,0,0,0,0,0
878,hohummania2.0_04h@talk.kik.com,1654278332110,0,0,0,0,0,0,0,0
879,cloud_x9_jad@talk.kik.com,1654278332650,0,0,0,0,0,0,0,0
880,jammerjulian_dnm@talk.kik.com,1654278333193,0,0,0,0,0,0,0,0
881,jmu2895_236@talk.kik.com,1654278333733,0,0,0,0,0,0,0,0
882,ac1204_fg6@talk.kik.com,1654278334270,0,0,0,0,0,0,0,0
883,jack21792_pno@talk.kik.com,1654278334819,0,0,0,0,0,0,0,0
884,jackb1776_3oy@talk.kik.com,1654278335358,0,0,0,0,0,0,0,0
885,jakdc_r0u@talk.kik.com,1654278335901,0,0,0,0,0,0,0,0
886,horrorfan2000_qcn@talk.kik.com,1654278337530,0,0,0,0,0,0,0,0
887,loveandrp_do2@talk.kik.com,1654278338070,0,0,0,0,0,0,0,0
888,jlemoine815_duz@talk.kik.com,1654278338612,0,0,0,0,0,0,0,0
889,jackie123ken_ji8@talk.kik.com,1654278339154,0,0,0,0,0,0,0,0
890,cornhuskbig_lid@talk.kik.com,1654278339698,0,0,0,0,0,0,0,0
891,jewbagel101_zx2@talk.kik.com,1654278340238,0,0,0,0,0,0,0,0
892,jump.off.a.cliff_lpb@talk.kik.com,1654278341322,0,0,0,0,0,0,0,0
893,k8isgr812_vr0@talk.kik.com,1654278342406,0,0,0,0,0,0,0,0
894,darklord999999999_kwa@talk.kik.com,1654278342946,0,0,0,0,0,0,0,0
895,sexyasfuvk1_f15@talk.kik.com,1654278343486,0,0,0,0,0,0,0,0
896,optimisitcallystupid_zkd@talk.kik.com,1654278344026,0,0,0,0,0,0,0,0
897,thewheelman1001_97o@talk.kik.com,1654278344566,0,0,0,0,0,0,0,0
898,jcallahan686_zl9@talk.kik.com,1654278345106,0,0,0,0,0,0,0,0
899,hidden_neko_ogs@talk.kik.com,1654278345646,0,0,0,0,0,0,0,0
900,grmrathe_4mz@talk.kik.com,1654278346726,0,0,0,0,0,0,0,0
901,superninjasox_fln@talk.kik.com,1654278347269,0,0,0,0,0,0,0,0
902,jameslorr98_9wr@talk.kik.com,1654278348346,0,0,0,0,0,0,0,0
903,4fun806_g6y@talk.kik.com,1654278348886,0,0,0,0,0,0,0,0
904,rdog175_get@talk.kik.com,1654278349426,0,0,0,0,0,0,0,0
905,miniki11er101_s6f@talk.kik.com,1654278349967,0,0,0,0,0,0,0,0
906,kiraminamoto4_1o8@talk.kik.com,1654278350506,0,0,0,0,0,0,0,0
907,james.stephens00_yzp@talk.kik.com,1654278351046,0,0,0,0,0,0,0,0
908,0.kirito.0_59u@talk.kik.com,1654278351596,0,0,0,0,0,0,0,0
909,rexxx42_0p8@talk.kik.com,1654278352136,0,0,0,0,0,0,0,0
910,dani.rivera.13_m0w@talk.kik.com,1654278352674,0,0,0,0,0,0,0,0
911,redrose2122_64m@talk.kik.com,1654278353214,0,0,0,0,0,0,0,0
912,absentmindedwriter_8g4@talk.kik.com,1654278353755,0,0,0,0,0,0,0,0
913,flbruin_i05@talk.kik.com,1654278354294,0,0,0,0,0,0,0,0
914,jpeck37_8l5@talk.kik.com,1654278354834,0,0,0,0,0,0,0,0
915,piece_of_mind__b7v@talk.kik.com,1654278355386,0,0,0,0,0,0,0,0
916,jasonnmb2_i61@talk.kik.com,1654278355929,0,0,0,0,0,0,0,0
917,morbidjashin_69a@talk.kik.com,1654278356470,0,0,0,0,0,0,0,0
918,paikid_lxc@talk.kik.com,1654278358090,0,0,0,0,0,0,0,0
919,earthdragonslayerjay_1c4@talk.kik.com,1654278359170,0,0,0,0,0,0,0,0
920,stevensjay94_3jd@talk.kik.com,1654278359715,0,0,0,0,0,0,0,0
921,jaystatestheobvious_40f@talk.kik.com,1654278360254,0,0,0,0,0,0,0,0
922,jwalker164_md8@talk.kik.com,1654278360794,0,0,0,0,0,0,0,0
923,thetrueblueranger_7ki@talk.kik.com,1654278408478,0,0,0,0,0,0,0,0
924,jayframe6969_tkf@talk.kik.com,1654278361880,0,0,0,0,0,0,0,0
925,nat5cat_kpw@talk.kik.com,1654278362418,0,0,0,0,0,0,0,0
926,jeebcarn_efj@talk.kik.com,1654278362958,0,0,0,0,0,0,0,0
927,pikachuisba_w00@talk.kik.com,1654278363502,0,0,0,0,0,0,0,0
928,sasuke1016_mu6@talk.kik.com,1654278364042,0,0,0,0,0,0,0,0
929,fairytaily13_59t@talk.kik.com,1654278364583,0,0,0,0,0,0,0,0
930,xxjaybyrdxx_mt2@talk.kik.com,1654278770993,0,0,0,0,0,0,0,0
931,bye.bye_li_q1i@talk.kik.com,1654278365662,0,0,0,0,0,0,0,0
932,n33nj4_os8@talk.kik.com,1654278366202,0,0,0,0,0,0,0,0
933,l_o_v_e69_o24@talk.kik.com,1654278366742,0,0,0,0,0,0,0,0
934,prettywrecked_jrk@talk.kik.com,1654278367282,0,0,0,0,0,0,0,0
935,godchildforever1254_zes@talk.kik.com,1654278367822,0,0,0,0,0,0,0,0
936,applecakejade_lsu@talk.kik.com,1654278368362,0,0,0,0,0,0,0,0
937,dunnnoh_gc1@talk.kik.com,1654278368902,0,0,0,0,0,0,0,0
938,trackboy17_wm1@talk.kik.com,1654278370522,0,0,0,0,0,0,0,0
939,jinonamikaze1_1w5@talk.kik.com,1654278371062,0,0,0,0,0,0,0,0
940,shinyditto526_udj@talk.kik.com,1654278371602,0,0,0,0,0,0,0,0
941,johndoe7jj_ale@talk.kik.com,1654278372142,0,0,0,0,0,0,0,0
942,joemtl1212_uwd@talk.kik.com,1654278373762,0,0,0,0,0,0,0,0
943,funguygrg_6dh@talk.kik.com,1654278374302,0,0,0,0,0,0,0,0
944,joemartin6666_9ht@talk.kik.com,1654278374842,0,0,0,0,0,0,0,0
945,joeopoe_b3l@talk.kik.com,1654278375382,0,0,0,0,0,0,0,0
946,joey.y02_exf@talk.kik.com,1654278375922,0,0,0,0,0,0,0,0
947,bigghappy13xxx_lnn@talk.kik.com,1654278377002,0,0,0,0,0,0,0,0
948,santa1967_gw6@talk.kik.com,1654278377542,0,0,0,0,0,0,0,0
949,john120821_yei@talk.kik.com,1654278378082,0,0,0,0,0,0,0,0
950,shadowjon125_g8e@talk.kik.com,1654278379162,0,0,0,0,0,0,0,0
951,havingfun1904_jak@talk.kik.com,1654278379702,0,0,0,0,0,0,0,0
952,julius1155_oe3@talk.kik.com,1654278380242,0,0,0,0,0,0,0,0
953,deadsarlacc_duv@talk.kik.com,1654278380782,0,0,0,0,0,0,0,0
954,giannis99_1v0@talk.kik.com,1654279248787,0,0,0,0,0,0,0,0
955,travellnman_hvc@talk.kik.com,1654278381862,0,0,0,0,0,0,0,0
956,justaguy463_146@talk.kik.com,1654278382402,0,0,0,0,0,0,0,0
957,hotsex1975_jj3@talk.kik.com,1654278383482,0,0,0,0,0,0,0,0
958,money_apps_6jq@talk.kik.com,1654278384022,0,0,0,0,0,0,0,0
959,bjc196_pk9@talk.kik.com,1654278384562,0,0,0,0,0,0,0,0
960,bcolton069_szn@talk.kik.com,1654278385102,0,0,0,0,0,0,0,0
961,pk_4_life00_ndk@talk.kik.com,1654278385642,0,0,0,0,0,0,0,0
962,johnnywalkher89_zm7@talk.kik.com,1654278386182,0,0,0,0,0,0,0,0
963,21cam18_cxz@talk.kik.com,1654278386722,0,0,0,0,0,0,0,0
964,londonboy250_2ts@talk.kik.com,1654278386217,0,0,0,0,0,0,0,0
965,theveganstar_7yf@talk.kik.com,1654278387802,0,0,0,0,0,0,0,0
966,jordan72727264_ie0@talk.kik.com,1654278388342,0,0,0,0,0,0,0,0
967,sk83rboi17_3k6@talk.kik.com,1654278388882,0,0,0,0,0,0,0,0
968,jd.955_jsb@talk.kik.com,1654278389422,0,0,0,0,0,0,0,0
969,jorisdeventer_m1e@talk.kik.com,1654278391042,0,0,0,0,0,0,0,0
970,jlorea13_yke@talk.kik.com,1654278391582,0,0,0,0,0,0,0,0
971,j_andwest_1vj@talk.kik.com,1654278392122,0,0,0,0,0,0,0,0
972,joshkingofking123_9x4@talk.kik.com,1654278392662,0,0,0,0,0,0,0,0
973,josh163b_roo@talk.kik.com,1654278393202,0,0,0,0,0,0,0,0
974,j22434_397@talk.kik.com,1654278393742,0,0,0,0,0,0,0,0
975,teachmetobesub_wth@talk.kik.com,1654278394282,0,0,0,0,0,0,0,0
976,joeisaname_01x@talk.kik.com,1654278394823,0,0,0,0,0,0,0,0
977,judec1212_xt6@talk.kik.com,1654278395363,0,0,0,0,0,0,0,0
978,malkanijugal_o07@talk.kik.com,1654278395902,0,0,0,0,0,0,0,0
979,strawberry_300_uvv@talk.kik.com,1654278396442,0,0,0,0,0,0,0,0
980,anisaalik_t3a@talk.kik.com,1654278396982,0,0,0,0,0,0,0,0
981,haileypowell1997_qxe@talk.kik.com,1654278397522,0,0,0,0,0,0,0,0
982,miwa_miku_j29@talk.kik.com,1654278398062,0,0,0,0,0,0,0,0
983,ashes_to_new_ohi@talk.kik.com,1654278398602,0,0,0,0,0,0,0,0
984,justam68_kuf@talk.kik.com,1654278399142,0,0,0,0,0,0,0,0
985,bddjay_58p@talk.kik.com,1654278399682,0,0,0,0,0,0,0,0
986,thedarksaiyanprince_cqi@talk.kik.com,1654278400762,0,0,0,0,0,0,0,0
987,vmartin444_za5@talk.kik.com,1654278401302,0,0,0,0,0,0,0,0
988,bamf23ginger_3tz@talk.kik.com,1654278401842,0,0,0,0,0,0,0,0
989,tl_0985_py6@talk.kik.com,1654278402382,0,0,0,0,0,0,0,0
990,kaylie_999_dcf@talk.kik.com,1654278402922,0,0,0,0,0,0,0,0
991,alienvsrp_cga@talk.kik.com,1654278403462,0,0,0,0,0,0,0,0
992,ksnyder312_5pn@talk.kik.com,1654278404002,0,0,0,0,0,0,0,0
